wpp,file,AgeGrp,AgeGrpStart,AgeGrpSpan
2017,PopulationByAgeSex_5x5_Medium,80-84,80,5
2017,PopulationByAgeSex_5x5_Medium,85-89,85,5
2017,PopulationByAgeSex_5x5_Medium,90-94,90,5
2017,PopulationByAgeSex_5x5_Medium,95-99,95,5
2017,PopulationByAgeSex_5x5_Medium,100+,100,-1
2017,PopulationByAgeSex_Medium,0-4,0,5
2017,PopulationByAgeSex_Medium,5-9,5,5
2017,PopulationByAgeSex_Medium,10-14,10,5
2017,PopulationByAgeSex_Medium,15-19,15,5
2017,PopulationByAgeSex_Medium,20-24,20,5
2017,PopulationByAgeSex_Medium,25-29,25,5
2017,PopulationByAgeSex_Medium,30-34,30,5
2017,PopulationByAgeSex_Medium,35-39,35,5
2017,PopulationByAgeSex_Medium,40-44,40,5
2017,PopulationByAgeSex_Medium,45-49,45,5
2017,PopulationByAgeSex_Medium,50-54,50,5
2017,PopulationByAgeSex_Medium,55-59,55,5
2017,PopulationByAgeSex_Medium,60-64,60,5
2017,PopulationByAgeSex_Medium,65-69,65,5
2017,PopulationByAgeSex_Medium,70-74,70,5
2017,PopulationByAgeSex_Medium,75-79,75,5
2017,PopulationByAgeSex_Medium,80-84,80,5
2017,PopulationByAgeSex_Medium,85-89,85,5
2017,PopulationByAgeSex_Medium,90-94,90,5
2017,PopulationByAgeSex_Medium,95-99,95,5
2017,PopulationByAgeSex_Medium,100+,100,-1
2017,PopulationByAgeSex_OtherVariants,0-4,0,5
2017,PopulationByAgeSex_OtherVariants,5-9,5,5
2017,PopulationByAgeSex_OtherVariants,10-14,10,5
2017,PopulationByAgeSex_OtherVariants,15-19,15,5
2017,PopulationByAgeSex_OtherVariants,20-24,20,5
2017,PopulationByAgeSex_OtherVariants,25-29,25,5
2017,PopulationByAgeSex_OtherVariants,30-34,30,5
2017,PopulationByAgeSex_OtherVariants,35-39,35,5
2017,PopulationByAgeSex_OtherVariants,40-44,40,5
2017,PopulationByAgeSex_OtherVariants,45-49,45,5
2017,PopulationByAgeSex_OtherVariants,50-54,50,5
2017,PopulationByAgeSex_OtherVariants,55-59,55,5
2017,PopulationByAgeSex_OtherVariants,60-64,60,5
2017,PopulationByAgeSex_OtherVariants,65-69,65,5
2017,PopulationByAgeSex_OtherVariants,70-74,70,5
2017,PopulationByAgeSex_OtherVariants,75-79,75,5
2017,PopulationByAgeSex_OtherVariants,80-84,80,5
2017,PopulationByAgeSex_OtherVariants,85-89,85,5
2017,PopulationByAgeSex_OtherVariants,90-94,90,5
2017,PopulationByAgeSex_OtherVariants,95-99,95,5
2017,PopulationByAgeSex_OtherVariants,100+,100,-1
2017,PopulationBySingleAgeSex_1950-2014,0,0,1
2017,PopulationBySingleAgeSex_1950-2014,1,1,1
2017,PopulationBySingleAgeSex_1950-2014,2,2,1
2017,PopulationBySingleAgeSex_1950-2014,3,3,1
2017,PopulationBySingleAgeSex_1950-2014,4,4,1
2017,PopulationBySingleAgeSex_1950-2014,5,5,1
2017,PopulationBySingleAgeSex_1950-2014,6,6,1
2017,PopulationBySingleAgeSex_1950-2014,7,7,1
2017,PopulationBySingleAgeSex_1950-2014,8,8,1
2017,PopulationBySingleAgeSex_1950-2014,9,9,1
2017,PopulationBySingleAgeSex_1950-2014,10,10,1
2017,PopulationBySingleAgeSex_1950-2014,11,11,1
2017,PopulationBySingleAgeSex_1950-2014,12,12,1
2017,PopulationBySingleAgeSex_1950-2014,13,13,1
2017,PopulationBySingleAgeSex_1950-2014,14,14,1
2017,PopulationBySingleAgeSex_1950-2014,15,15,1
2017,PopulationBySingleAgeSex_1950-2014,16,16,1
2017,PopulationBySingleAgeSex_1950-2014,17,17,1
2017,PopulationBySingleAgeSex_1950-2014,18,18,1
2017,PopulationBySingleAgeSex_1950-2014,19,19,1
2017,PopulationBySingleAgeSex_1950-2014,20,20,1
2017,PopulationBySingleAgeSex_1950-2014,21,21,1
2017,PopulationBySingleAgeSex_1950-2014,22,22,1
2017,PopulationBySingleAgeSex_1950-2014,23,23,1
2017,PopulationBySingleAgeSex_1950-2014,24,24,1
2017,PopulationBySingleAgeSex_1950-2014,25,25,1
2017,PopulationBySingleAgeSex_1950-2014,26,26,1
2017,PopulationBySingleAgeSex_1950-2014,27,27,1
2017,PopulationBySingleAgeSex_1950-2014,28,28,1
2017,PopulationBySingleAgeSex_1950-2014,29,29,1
2017,PopulationBySingleAgeSex_1950-2014,30,30,1
2017,PopulationBySingleAgeSex_1950-2014,31,31,1
2017,PopulationBySingleAgeSex_1950-2014,32,32,1
2017,PopulationBySingleAgeSex_1950-2014,33,33,1
2017,PopulationBySingleAgeSex_1950-2014,34,34,1
2017,PopulationBySingleAgeSex_1950-2014,35,35,1
2017,PopulationBySingleAgeSex_1950-2014,36,36,1
2017,PopulationBySingleAgeSex_1950-2014,37,37,1
2017,PopulationBySingleAgeSex_1950-2014,38,38,1
2017,PopulationBySingleAgeSex_1950-2014,39,39,1
2017,PopulationBySingleAgeSex_1950-2014,40,40,1
2017,PopulationBySingleAgeSex_1950-2014,41,41,1
2017,PopulationBySingleAgeSex_1950-2014,42,42,1
2017,PopulationBySingleAgeSex_1950-2014,43,43,1
2017,PopulationBySingleAgeSex_1950-2014,44,44,1
2017,PopulationBySingleAgeSex_1950-2014,45,45,1
2017,PopulationBySingleAgeSex_1950-2014,46,46,1
2017,PopulationBySingleAgeSex_1950-2014,47,47,1
2017,PopulationBySingleAgeSex_1950-2014,48,48,1
2017,PopulationBySingleAgeSex_1950-2014,49,49,1
2017,PopulationBySingleAgeSex_1950-2014,50,50,1
2017,PopulationBySingleAgeSex_1950-2014,51,51,1
2017,PopulationBySingleAgeSex_1950-2014,52,52,1
2017,PopulationBySingleAgeSex_1950-2014,53,53,1
2017,PopulationBySingleAgeSex_1950-2014,54,54,1
2017,PopulationBySingleAgeSex_1950-2014,55,55,1
2017,PopulationBySingleAgeSex_1950-2014,56,56,1
2017,PopulationBySingleAgeSex_1950-2014,57,57,1
2017,PopulationBySingleAgeSex_1950-2014,58,58,1
2017,PopulationBySingleAgeSex_1950-2014,59,59,1
2017,PopulationBySingleAgeSex_1950-2014,60,60,1
2017,PopulationBySingleAgeSex_1950-2014,61,61,1
2017,PopulationBySingleAgeSex_1950-2014,62,62,1
2017,PopulationBySingleAgeSex_1950-2014,63,63,1
2017,PopulationBySingleAgeSex_1950-2014,64,64,1
2017,PopulationBySingleAgeSex_1950-2014,65,65,1
2017,PopulationBySingleAgeSex_1950-2014,66,66,1
2017,PopulationBySingleAgeSex_1950-2014,67,67,1
2017,PopulationBySingleAgeSex_1950-2014,68,68,1
2017,PopulationBySingleAgeSex_1950-2014,69,69,1
2017,PopulationBySingleAgeSex_1950-2014,70,70,1
2017,PopulationBySingleAgeSex_1950-2014,71,71,1
2017,PopulationBySingleAgeSex_1950-2014,72,72,1
2017,PopulationBySingleAgeSex_1950-2014,73,73,1
2017,PopulationBySingleAgeSex_1950-2014,74,74,1
2017,PopulationBySingleAgeSex_1950-2014,75,75,1
2017,PopulationBySingleAgeSex_1950-2014,76,76,1
2017,PopulationBySingleAgeSex_1950-2014,77,77,1
2017,PopulationBySingleAgeSex_1950-2014,78,78,1
2017,PopulationBySingleAgeSex_1950-2014,79,79,1
2017,PopulationBySingleAgeSex_1950-2014,80,80,1
2017,PopulationBySingleAgeSex_1950-2014,81,81,1
2017,PopulationBySingleAgeSex_1950-2014,82,82,1
2017,PopulationBySingleAgeSex_1950-2014,83,83,1
2017,PopulationBySingleAgeSex_1950-2014,84,84,1
2017,PopulationBySingleAgeSex_1950-2014,85,85,1
2017,PopulationBySingleAgeSex_1950-2014,86,86,1
2017,PopulationBySingleAgeSex_1950-2014,87,87,1
2017,PopulationBySingleAgeSex_1950-2014,88,88,1
2017,PopulationBySingleAgeSex_1950-2014,89,89,1
2017,PopulationBySingleAgeSex_1950-2014,90,90,1
2017,PopulationBySingleAgeSex_1950-2014,91,91,1
2017,PopulationBySingleAgeSex_1950-2014,92,92,1
2017,PopulationBySingleAgeSex_1950-2014,93,93,1
2017,PopulationBySingleAgeSex_1950-2014,94,94,1
2017,PopulationBySingleAgeSex_1950-2014,95,95,1
2017,PopulationBySingleAgeSex_1950-2014,96,96,1
2017,PopulationBySingleAgeSex_1950-2014,97,97,1
2017,PopulationBySingleAgeSex_1950-2014,98,98,1
2017,PopulationBySingleAgeSex_1950-2014,99,99,1
2017,PopulationBySingleAgeSex_1950-2014,100,100,-1
2017,PopulationBySingleAgeSex_2015-2100,0,0,1
2017,PopulationBySingleAgeSex_2015-2100,1,1,1
2017,PopulationBySingleAgeSex_2015-2100,2,2,1
2017,PopulationBySingleAgeSex_2015-2100,3,3,1
2017,PopulationBySingleAgeSex_2015-2100,4,4,1
2017,PopulationBySingleAgeSex_2015-2100,5,5,1
2017,PopulationBySingleAgeSex_2015-2100,6,6,1
2017,PopulationBySingleAgeSex_2015-2100,7,7,1
2017,PopulationBySingleAgeSex_2015-2100,8,8,1
2017,PopulationBySingleAgeSex_2015-2100,9,9,1
2017,PopulationBySingleAgeSex_2015-2100,10,10,1
2017,PopulationBySingleAgeSex_2015-2100,11,11,1
2017,PopulationBySingleAgeSex_2015-2100,12,12,1
2017,PopulationBySingleAgeSex_2015-2100,13,13,1
2017,PopulationBySingleAgeSex_2015-2100,14,14,1
2017,PopulationBySingleAgeSex_2015-2100,15,15,1
2017,PopulationBySingleAgeSex_2015-2100,16,16,1
2017,PopulationBySingleAgeSex_2015-2100,17,17,1
2017,PopulationBySingleAgeSex_2015-2100,18,18,1
2017,PopulationBySingleAgeSex_2015-2100,19,19,1
2017,PopulationBySingleAgeSex_2015-2100,20,20,1
2017,PopulationBySingleAgeSex_2015-2100,21,21,1
2017,PopulationBySingleAgeSex_2015-2100,22,22,1
2017,PopulationBySingleAgeSex_2015-2100,23,23,1
2017,PopulationBySingleAgeSex_2015-2100,24,24,1
2017,PopulationBySingleAgeSex_2015-2100,25,25,1
2017,PopulationBySingleAgeSex_2015-2100,26,26,1
2017,PopulationBySingleAgeSex_2015-2100,27,27,1
2017,PopulationBySingleAgeSex_2015-2100,28,28,1
2017,PopulationBySingleAgeSex_2015-2100,29,29,1
2017,PopulationBySingleAgeSex_2015-2100,30,30,1
2017,PopulationBySingleAgeSex_2015-2100,31,31,1
2017,PopulationBySingleAgeSex_2015-2100,32,32,1
2017,PopulationBySingleAgeSex_2015-2100,33,33,1
2017,PopulationBySingleAgeSex_2015-2100,34,34,1
2017,PopulationBySingleAgeSex_2015-2100,35,35,1
2017,PopulationBySingleAgeSex_2015-2100,36,36,1
2017,PopulationBySingleAgeSex_2015-2100,37,37,1
2017,PopulationBySingleAgeSex_2015-2100,38,38,1
2017,PopulationBySingleAgeSex_2015-2100,39,39,1
2017,PopulationBySingleAgeSex_2015-2100,40,40,1
2017,PopulationBySingleAgeSex_2015-2100,41,41,1
2017,PopulationBySingleAgeSex_2015-2100,42,42,1
2017,PopulationBySingleAgeSex_2015-2100,43,43,1
2017,PopulationBySingleAgeSex_2015-2100,44,44,1
2017,PopulationBySingleAgeSex_2015-2100,45,45,1
2017,PopulationBySingleAgeSex_2015-2100,46,46,1
2017,PopulationBySingleAgeSex_2015-2100,47,47,1
2017,PopulationBySingleAgeSex_2015-2100,48,48,1
2017,PopulationBySingleAgeSex_2015-2100,49,49,1
2017,PopulationBySingleAgeSex_2015-2100,50,50,1
2017,PopulationBySingleAgeSex_2015-2100,51,51,1
2017,PopulationBySingleAgeSex_2015-2100,52,52,1
2017,PopulationBySingleAgeSex_2015-2100,53,53,1
2017,PopulationBySingleAgeSex_2015-2100,54,54,1
2017,PopulationBySingleAgeSex_2015-2100,55,55,1
2017,PopulationBySingleAgeSex_2015-2100,56,56,1
2017,PopulationBySingleAgeSex_2015-2100,57,57,1
2017,PopulationBySingleAgeSex_2015-2100,58,58,1
2017,PopulationBySingleAgeSex_2015-2100,59,59,1
2017,PopulationBySingleAgeSex_2015-2100,60,60,1
2017,PopulationBySingleAgeSex_2015-2100,61,61,1
2017,PopulationBySingleAgeSex_2015-2100,62,62,1
2017,PopulationBySingleAgeSex_2015-2100,63,63,1
2017,PopulationBySingleAgeSex_2015-2100,64,64,1
2017,PopulationBySingleAgeSex_2015-2100,65,65,1
2017,PopulationBySingleAgeSex_2015-2100,66,66,1
2017,PopulationBySingleAgeSex_2015-2100,67,67,1
2017,PopulationBySingleAgeSex_2015-2100,68,68,1
2017,PopulationBySingleAgeSex_2015-2100,69,69,1
2017,PopulationBySingleAgeSex_2015-2100,70,70,1
2017,PopulationBySingleAgeSex_2015-2100,71,71,1
2017,PopulationBySingleAgeSex_2015-2100,72,72,1
2017,PopulationBySingleAgeSex_2015-2100,73,73,1
2017,PopulationBySingleAgeSex_2015-2100,74,74,1
2017,PopulationBySingleAgeSex_2015-2100,75,75,1
2017,PopulationBySingleAgeSex_2015-2100,76,76,1
2017,PopulationBySingleAgeSex_2015-2100,77,77,1
2017,PopulationBySingleAgeSex_2015-2100,78,78,1
2017,PopulationBySingleAgeSex_2015-2100,79,79,1
2017,PopulationBySingleAgeSex_2015-2100,80,80,1
2017,PopulationBySingleAgeSex_2015-2100,81,81,1
2017,PopulationBySingleAgeSex_2015-2100,82,82,1
2017,PopulationBySingleAgeSex_2015-2100,83,83,1
2017,PopulationBySingleAgeSex_2015-2100,84,84,1
2017,PopulationBySingleAgeSex_2015-2100,85,85,1
2017,PopulationBySingleAgeSex_2015-2100,86,86,1
2017,PopulationBySingleAgeSex_2015-2100,87,87,1
2017,PopulationBySingleAgeSex_2015-2100,88,88,1
2017,PopulationBySingleAgeSex_2015-2100,89,89,1
2017,PopulationBySingleAgeSex_2015-2100,90,90,1
2017,PopulationBySingleAgeSex_2015-2100,91,91,1
2017,PopulationBySingleAgeSex_2015-2100,92,92,1
2017,PopulationBySingleAgeSex_2015-2100,93,93,1
2017,PopulationBySingleAgeSex_2015-2100,94,94,1
2017,PopulationBySingleAgeSex_2015-2100,95,95,1
2017,PopulationBySingleAgeSex_2015-2100,96,96,1
2017,PopulationBySingleAgeSex_2015-2100,97,97,1
2017,PopulationBySingleAgeSex_2015-2100,98,98,1
2017,PopulationBySingleAgeSex_2015-2100,99,99,1
2017,PopulationBySingleAgeSex_2015-2100,100,100,-1
2019,Fertility_by_Age,15-19,15,5
2019,Fertility_by_Age,20-24,20,5
2019,Fertility_by_Age,25-29,25,5
2019,Fertility_by_Age,30-34,30,5
2019,Fertility_by_Age,35-39,35,5
2019,Fertility_by_Age,40-44,40,5
2019,Fertility_by_Age,45-49,45,5
2019,Life_Table_Medium,0,0,1
2019,Life_Table_Medium,1-4,1,4
2019,Life_Table_Medium,5-9,5,5
2019,Life_Table_Medium,10-14,10,5
2019,Life_Table_Medium,15-19,15,5
2019,Life_Table_Medium,20-24,20,5
2019,Life_Table_Medium,25-29,25,5
2019,Life_Table_Medium,30-34,30,5
2019,Life_Table_Medium,35-39,35,5
2019,Life_Table_Medium,40-44,40,5
2019,Life_Table_Medium,45-49,45,5
2019,Life_Table_Medium,50-54,50,5
2019,Life_Table_Medium,55-59,55,5
2019,Life_Table_Medium,60-64,60,5
2019,Life_Table_Medium,65-69,65,5
2019,Life_Table_Medium,70-74,70,5
2019,Life_Table_Medium,75-79,75,5
2019,Life_Table_Medium,80-84,80,5
2019,Life_Table_Medium,85-89,85,5
2019,Life_Table_Medium,90-94,90,5
2019,Life_Table_Medium,95-99,95,5
2019,Life_Table_Medium,100+,100,-1
2019,Life_Table_OtherVariants,0,0,1
2019,Life_Table_OtherVariants,1-4,1,4
2019,Life_Table_OtherVariants,5-9,5,5
2019,Life_Table_OtherVariants,10-14,10,5
2019,Life_Table_OtherVariants,15-19,15,5
2019,Life_Table_OtherVariants,20-24,20,5
2019,Life_Table_OtherVariants,25-29,25,5
2019,Life_Table_OtherVariants,30-34,30,5
2019,Life_Table_OtherVariants,35-39,35,5
2019,Life_Table_OtherVariants,40-44,40,5
2019,Life_Table_OtherVariants,45-49,45,5
2019,Life_Table_OtherVariants,50-54,50,5
2019,Life_Table_OtherVariants,55-59,55,5
2019,Life_Table_OtherVariants,60-64,60,5
2019,Life_Table_OtherVariants,65-69,65,5
2019,Life_Table_OtherVariants,70-74,70,5
2019,Life_Table_OtherVariants,75-79,75,5
2019,Life_Table_OtherVariants,80-84,80,5
2019,Life_Table_OtherVariants,85-89,85,5
2019,Life_Table_OtherVariants,90-94,90,5
2019,Life_Table_OtherVariants,95-99,95,5
2019,Life_Table_OtherVariants,100+,100,-1
2019,PopulationByAgeSex_Medium,0-4,0,5
2019,PopulationByAgeSex_Medium,5-9,5,5
2019,PopulationByAgeSex_Medium,10-14,10,5
2019,PopulationByAgeSex_Medium,15-19,15,5
2019,PopulationByAgeSex_Medium,20-24,20,5
2019,PopulationByAgeSex_Medium,25-29,25,5
2019,PopulationByAgeSex_Medium,30-34,30,5
2019,PopulationByAgeSex_Medium,35-39,35,5
2019,PopulationByAgeSex_Medium,40-44,40,5
2019,PopulationByAgeSex_Medium,45-49,45,5
2019,PopulationByAgeSex_Medium,50-54,50,5
2019,PopulationByAgeSex_Medium,55-59,55,5
2019,PopulationByAgeSex_Medium,60-64,60,5
2019,PopulationByAgeSex_Medium,65-69,65,5
2019,PopulationByAgeSex_Medium,70-74,70,5
2019,PopulationByAgeSex_Medium,75-79,75,5
2019,PopulationByAgeSex_Medium,80-84,80,5
2019,PopulationByAgeSex_Medium,85-89,85,5
2019,PopulationByAgeSex_Medium,90-94,90,5
2019,PopulationByAgeSex_Medium,95-99,95,5
2019,PopulationByAgeSex_Medium,100+,100,-1
2019,PopulationByAgeSex_OtherVariants,0-4,0,5
2019,PopulationByAgeSex_OtherVariants,5-9,5,5
2019,PopulationByAgeSex_OtherVariants,10-14,10,5
2019,PopulationByAgeSex_OtherVariants,15-19,15,5
2019,PopulationByAgeSex_OtherVariants,20-24,20,5
2019,PopulationByAgeSex_OtherVariants,25-29,25,5
2019,PopulationByAgeSex_OtherVariants,30-34,30,5
2019,PopulationByAgeSex_OtherVariants,35-39,35,5
2019,PopulationByAgeSex_OtherVariants,40-44,40,5
2019,PopulationByAgeSex_OtherVariants,45-49,45,5
2019,PopulationByAgeSex_OtherVariants,50-54,50,5
2019,PopulationByAgeSex_OtherVariants,55-59,55,5
2019,PopulationByAgeSex_OtherVariants,60-64,60,5
2019,PopulationByAgeSex_OtherVariants,65-69,65,5
2019,PopulationByAgeSex_OtherVariants,70-74,70,5
2019,PopulationByAgeSex_OtherVariants,75-79,75,5
2019,PopulationByAgeSex_OtherVariants,80-84,80,5
2019,PopulationByAgeSex_OtherVariants,85-89,85,5
2019,PopulationByAgeSex_OtherVariants,90-94,90,5
2019,PopulationByAgeSex_OtherVariants,95-99,95,5
2019,PopulationByAgeSex_OtherVariants,100+,100,-1
2019,PopulationBySingleAgeSex_1950-2019,0,0,1
2019,PopulationBySingleAgeSex_1950-2019,1,1,1
2019,PopulationBySingleAgeSex_1950-2019,2,2,1
2019,PopulationBySingleAgeSex_1950-2019,3,3,1
2019,PopulationBySingleAgeSex_1950-2019,4,4,1
2019,PopulationBySingleAgeSex_1950-2019,5,5,1
2019,PopulationBySingleAgeSex_1950-2019,6,6,1
2019,PopulationBySingleAgeSex_1950-2019,7,7,1
2019,PopulationBySingleAgeSex_1950-2019,8,8,1
2019,PopulationBySingleAgeSex_1950-2019,9,9,1
2019,PopulationBySingleAgeSex_1950-2019,10,10,1
2019,PopulationBySingleAgeSex_1950-2019,11,11,1
2019,PopulationBySingleAgeSex_1950-2019,12,12,1
2019,PopulationBySingleAgeSex_1950-2019,13,13,1
2019,PopulationBySingleAgeSex_1950-2019,14,14,1
2019,PopulationBySingleAgeSex_1950-2019,15,15,1
2019,PopulationBySingleAgeSex_1950-2019,16,16,1
2019,PopulationBySingleAgeSex_1950-2019,17,17,1
2019,PopulationBySingleAgeSex_1950-2019,18,18,1
2019,PopulationBySingleAgeSex_1950-2019,19,19,1
2019,PopulationBySingleAgeSex_1950-2019,20,20,1
2019,PopulationBySingleAgeSex_1950-2019,21,21,1
2019,PopulationBySingleAgeSex_1950-2019,22,22,1
2019,PopulationBySingleAgeSex_1950-2019,23,23,1
2019,PopulationBySingleAgeSex_1950-2019,24,24,1
2019,PopulationBySingleAgeSex_1950-2019,25,25,1
2019,PopulationBySingleAgeSex_1950-2019,26,26,1
2019,PopulationBySingleAgeSex_1950-2019,27,27,1
2019,PopulationBySingleAgeSex_1950-2019,28,28,1
2019,PopulationBySingleAgeSex_1950-2019,29,29,1
2019,PopulationBySingleAgeSex_1950-2019,30,30,1
2019,PopulationBySingleAgeSex_1950-2019,31,31,1
2019,PopulationBySingleAgeSex_1950-2019,32,32,1
2019,PopulationBySingleAgeSex_1950-2019,33,33,1
2019,PopulationBySingleAgeSex_1950-2019,34,34,1
2019,PopulationBySingleAgeSex_1950-2019,35,35,1
2019,PopulationBySingleAgeSex_1950-2019,36,36,1
2019,PopulationBySingleAgeSex_1950-2019,37,37,1
2019,PopulationBySingleAgeSex_1950-2019,38,38,1
2019,PopulationBySingleAgeSex_1950-2019,39,39,1
2019,PopulationBySingleAgeSex_1950-2019,40,40,1
2019,PopulationBySingleAgeSex_1950-2019,41,41,1
2019,PopulationBySingleAgeSex_1950-2019,42,42,1
2019,PopulationBySingleAgeSex_1950-2019,43,43,1
2019,PopulationBySingleAgeSex_1950-2019,44,44,1
2019,PopulationBySingleAgeSex_1950-2019,45,45,1
2019,PopulationBySingleAgeSex_1950-2019,46,46,1
2019,PopulationBySingleAgeSex_1950-2019,47,47,1
2019,PopulationBySingleAgeSex_1950-2019,48,48,1
2019,PopulationBySingleAgeSex_1950-2019,49,49,1
2019,PopulationBySingleAgeSex_1950-2019,50,50,1
2019,PopulationBySingleAgeSex_1950-2019,51,51,1
2019,PopulationBySingleAgeSex_1950-2019,52,52,1
2019,PopulationBySingleAgeSex_1950-2019,53,53,1
2019,PopulationBySingleAgeSex_1950-2019,54,54,1
2019,PopulationBySingleAgeSex_1950-2019,55,55,1
2019,PopulationBySingleAgeSex_1950-2019,56,56,1
2019,PopulationBySingleAgeSex_1950-2019,57,57,1
2019,PopulationBySingleAgeSex_1950-2019,58,58,1
2019,PopulationBySingleAgeSex_1950-2019,59,59,1
2019,PopulationBySingleAgeSex_1950-2019,60,60,1
2019,PopulationBySingleAgeSex_1950-2019,61,61,1
2019,PopulationBySingleAgeSex_1950-2019,62,62,1
2019,PopulationBySingleAgeSex_1950-2019,63,63,1
2019,PopulationBySingleAgeSex_1950-2019,64,64,1
2019,PopulationBySingleAgeSex_1950-2019,65,65,1
2019,PopulationBySingleAgeSex_1950-2019,66,66,1
2019,PopulationBySingleAgeSex_1950-2019,67,67,1
2019,PopulationBySingleAgeSex_1950-2019,68,68,1
2019,PopulationBySingleAgeSex_1950-2019,69,69,1
2019,PopulationBySingleAgeSex_1950-2019,70,70,1
2019,PopulationBySingleAgeSex_1950-2019,71,71,1
2019,PopulationBySingleAgeSex_1950-2019,72,72,1
2019,PopulationBySingleAgeSex_1950-2019,73,73,1
2019,PopulationBySingleAgeSex_1950-2019,74,74,1
2019,PopulationBySingleAgeSex_1950-2019,75,75,1
2019,PopulationBySingleAgeSex_1950-2019,76,76,1
2019,PopulationBySingleAgeSex_1950-2019,77,77,1
2019,PopulationBySingleAgeSex_1950-2019,78,78,1
2019,PopulationBySingleAgeSex_1950-2019,79,79,1
2019,PopulationBySingleAgeSex_1950-2019,80,80,1
2019,PopulationBySingleAgeSex_1950-2019,81,81,1
2019,PopulationBySingleAgeSex_1950-2019,82,82,1
2019,PopulationBySingleAgeSex_1950-2019,83,83,1
2019,PopulationBySingleAgeSex_1950-2019,84,84,1
2019,PopulationBySingleAgeSex_1950-2019,85,85,1
2019,PopulationBySingleAgeSex_1950-2019,86,86,1
2019,PopulationBySingleAgeSex_1950-2019,87,87,1
2019,PopulationBySingleAgeSex_1950-2019,88,88,1
2019,PopulationBySingleAgeSex_1950-2019,89,89,1
2019,PopulationBySingleAgeSex_1950-2019,90,90,1
2019,PopulationBySingleAgeSex_1950-2019,91,91,1
2019,PopulationBySingleAgeSex_1950-2019,92,92,1
2019,PopulationBySingleAgeSex_1950-2019,93,93,1
2019,PopulationBySingleAgeSex_1950-2019,94,94,1
2019,PopulationBySingleAgeSex_1950-2019,95,95,1
2019,PopulationBySingleAgeSex_1950-2019,96,96,1
2019,PopulationBySingleAgeSex_1950-2019,97,97,1
2019,PopulationBySingleAgeSex_1950-2019,98,98,1
2019,PopulationBySingleAgeSex_1950-2019,99,99,1
2019,PopulationBySingleAgeSex_1950-2019,100,100,-1
2019,PopulationBySingleAgeSex_2020-2100,0,0,1
2019,PopulationBySingleAgeSex_2020-2100,1,1,1
2019,PopulationBySingleAgeSex_2020-2100,2,2,1
2019,PopulationBySingleAgeSex_2020-2100,3,3,1
2019,PopulationBySingleAgeSex_2020-2100,4,4,1
2019,PopulationBySingleAgeSex_2020-2100,5,5,1
2019,PopulationBySingleAgeSex_2020-2100,6,6,1
2019,PopulationBySingleAgeSex_2020-2100,7,7,1
2019,PopulationBySingleAgeSex_2020-2100,8,8,1
2019,PopulationBySingleAgeSex_2020-2100,9,9,1
2019,PopulationBySingleAgeSex_2020-2100,10,10,1
2019,PopulationBySingleAgeSex_2020-2100,11,11,1
2019,PopulationBySingleAgeSex_2020-2100,12,12,1
2019,PopulationBySingleAgeSex_2020-2100,13,13,1
2019,PopulationBySingleAgeSex_2020-2100,14,14,1
2019,PopulationBySingleAgeSex_2020-2100,15,15,1
2019,PopulationBySingleAgeSex_2020-2100,16,16,1
2019,PopulationBySingleAgeSex_2020-2100,17,17,1
2019,PopulationBySingleAgeSex_2020-2100,18,18,1
2019,PopulationBySingleAgeSex_2020-2100,19,19,1
2019,PopulationBySingleAgeSex_2020-2100,20,20,1
2019,PopulationBySingleAgeSex_2020-2100,21,21,1
2019,PopulationBySingleAgeSex_2020-2100,22,22,1
2019,PopulationBySingleAgeSex_2020-2100,23,23,1
2019,PopulationBySingleAgeSex_2020-2100,24,24,1
2019,PopulationBySingleAgeSex_2020-2100,25,25,1
2019,PopulationBySingleAgeSex_2020-2100,26,26,1
2019,PopulationBySingleAgeSex_2020-2100,27,27,1
2019,PopulationBySingleAgeSex_2020-2100,28,28,1
2019,PopulationBySingleAgeSex_2020-2100,29,29,1
2019,PopulationBySingleAgeSex_2020-2100,30,30,1
2019,PopulationBySingleAgeSex_2020-2100,31,31,1
2019,PopulationBySingleAgeSex_2020-2100,32,32,1
2019,PopulationBySingleAgeSex_2020-2100,33,33,1
2019,PopulationBySingleAgeSex_2020-2100,34,34,1
2019,PopulationBySingleAgeSex_2020-2100,35,35,1
2019,PopulationBySingleAgeSex_2020-2100,36,36,1
2019,PopulationBySingleAgeSex_2020-2100,37,37,1
2019,PopulationBySingleAgeSex_2020-2100,38,38,1
2019,PopulationBySingleAgeSex_2020-2100,39,39,1
2019,PopulationBySingleAgeSex_2020-2100,40,40,1
2019,PopulationBySingleAgeSex_2020-2100,41,41,1
2019,PopulationBySingleAgeSex_2020-2100,42,42,1
2019,PopulationBySingleAgeSex_2020-2100,43,43,1
2019,PopulationBySingleAgeSex_2020-2100,44,44,1
2019,PopulationBySingleAgeSex_2020-2100,45,45,1
2019,PopulationBySingleAgeSex_2020-2100,46,46,1
2019,PopulationBySingleAgeSex_2020-2100,47,47,1
2019,PopulationBySingleAgeSex_2020-2100,48,48,1
2019,PopulationBySingleAgeSex_2020-2100,49,49,1
2019,PopulationBySingleAgeSex_2020-2100,50,50,1
2019,PopulationBySingleAgeSex_2020-2100,51,51,1
2019,PopulationBySingleAgeSex_2020-2100,52,52,1
2019,PopulationBySingleAgeSex_2020-2100,53,53,1
